30.23029793153857,120.19832611083984,30.072659328222624,120.38063049316405
30.387684205387366,120.01602172851562,30.30902265871417,120.10717391967775
30.30902265871417,120.01602172851562,30.23029793153857,120.10717391967775
30.387684205387366,120.19832611083984,30.30902265871417,120.28947830200195
30.387684205387366,120.28947830200195,30.30902265871417,120.38063049316405
30.30902265871417,120.19832611083984,30.23029793153857,120.28947830200195
30.23029793153857,120.01602172851562,30.151510121857303,120.10717391967775
30.151510121857303,120.01602172851562,30.072659328222624,120.10717391967775
30.387684205387366,120.10717391967775,30.348361335716685,120.15275001525879
30.387684205387366,120.15275001525879,30.348361335716685,120.19832611083984
30.348361335716685,120.10717391967775,30.30902265871417,120.15275001525879
30.348361335716685,120.15275001525879,30.30902265871417,120.19832611083984
30.30902265871417,120.10717391967775,30.269668186577405,120.15275001525879
30.269668186577405,120.10717391967775,30.23029793153857,120.15275001525879
30.23029793153857,120.10717391967775,30.190911905864663,120.15275001525879
30.23029793153857,120.15275001525879,30.190911905864663,120.19832611083984
30.190911905864663,120.15275001525879,30.151510121857303,120.19832611083984
30.30902265871417,120.15275001525879,30.289347396273868,120.1755380630493
30.30902265871417,120.1755380630493,30.289347396273868,120.19832611083984
30.289347396273868,120.15275001525879,30.269668186577405,120.1755380630493
30.289347396273868,120.1755380630493,30.269668186577405,120.19832611083984
30.269668186577405,120.15275001525879,30.249985031154875,120.1755380630493
30.269668186577405,120.1755380630493,30.249985031154875,120.19832611083984
30.249985031154875,120.15275001525879,30.23029793153857,120.1755380630493
30.249985031154875,120.1755380630493,30.23029793153857,120.19832611083984
